Order Date,Sales,Profit,Quantity,Discount,Customer ID,Order ID,Region,State/Province,Segment,Ship Mode,Sub-Category
2024-11-09,3435.0,341.82,8,0.2,CUST-0215,ORD-2024-00395,South,Georgia,Home Office,Standard Class,Appliances
2024-11-09,596.07,52.5,4,0.05,CUST-0215,ORD-2024-00395,South,Georgia,Home Office,Standard Class,Storage
2024-11-09,3413.2,309.02,6,0.05,CUST-0215,ORD-2024-00395,South,Georgia,Home Office,Standard Class,Chairs
2024-11-09,163.7,43.81,4,0.0,CUST-0294,ORD-2024-00686,Central,Illinois,Home Office,Second Class,Paper
2024-11-09,755.06,128.38,6,0.0,CUST-0294,ORD-2024-00686,Central,Illinois,Home Office,Second Class,Storage
2024-11-09,21.31,4.54,1,0.05,CUST-0116,ORD-2024-01088,East,New York,Consumer,First Class,Binders
2024-11-09,1157.59,131.08,5,0.0,CUST-0116,ORD-2024-01088,East,New York,Consumer,First Class,Furnishings
2024-11-09,5503.01,823.0,4,0.0,CUST-0116,ORD-2024-01088,East,New York,Consumer,First Class,Phones
2024-11-09,180.18,20.7,1,0.05,CUST-0176,ORD-2024-01159,South,Texas,Consumer,Standard Class,Storage
2024-11-09,16.69,1.83,2,0.3,CUST-0176,ORD-2024-01159,South,Texas,Consumer,Standard Class,Paper
2024-11-09,185.47,18.0,7,0.05,CUST-0012,ORD-2024-01368,Central,Michigan,Home Office,Second Class,Storage
2024-11-09,162.88,25.33,3,0.05,CUST-0012,ORD-2024-01368,Central,Michigan,Home Office,Second Class,Accessories
2024-11-09,8220.63,504.38,6,0.0,CUST-0094,ORD-2024-02869,Central,Michigan,Consumer,Second Class,Machines
2024-11-09,780.35,107.9,6,0.05,CUST-0094,ORD-2024-02869,Central,Michigan,Consumer,Second Class,Accessories
2024-11-09,267.92,35.39,6,0.05,CUST-0335,ORD-2024-03368,East,Pennsylvania,Consumer,Standard Class,Furnishings
2024-11-09,139.0,35.89,4,0.0,CUST-0335,ORD-2024-03368,East,Pennsylvania,Consumer,Standard Class,Paper
2024-11-09,2120.17,157.69,7,0.0,CUST-0140,ORD-2024-03421,South,Texas,Consumer,Standard Class,Bookcases
2024-11-09,2410.87,-4.76,6,0.2,CUST-0317,ORD-2024-03515,West,Washington,Consumer,Standard Class,Tables
2024-11-09,27.77,4.01,1,0.05,CUST-0317,ORD-2024-03515,West,Washington,Consumer,Standard Class,Storage
2024-11-09,1368.38,95.46,2,0.15,CUST-0317,ORD-2024-03515,West,Washington,Consumer,Standard Class,Chairs
2024-11-09,1359.37,178.49,8,0.0,CUST-0317,ORD-2024-03515,West,Washington,Consumer,Standard Class,Tables
2024-11-09,393.3,56.67,7,0.1,CUST-0367,ORD-2024-03734,West,California,Consumer,First Class,Accessories
2024-11-09,108.43,26.97,6,0.05,CUST-0098,ORD-2024-03752,East,Pennsylvania,Consumer,Standard Class,Paper
2024-11-09,289.07,68.28,7,0.1,CUST-0098,ORD-2024-03752,East,Pennsylvania,Consumer,Standard Class,Binders
2024-11-09,471.54,37.9,5,0.05,CUST-0098,ORD-2024-03752,East,Pennsylvania,Consumer,Standard Class,Storage
2024-11-09,234.59,18.47,1,0.1,CUST-0219,ORD-2024-04158,Central,Michigan,Consumer,Standard Class,Appliances
2024-11-09,2715.86,484.34,3,0.0,CUST-0219,ORD-2024-04158,Central,Michigan,Consumer,Standard Class,Copiers
2024-11-09,54.58,9.81,3,0.0,CUST-0219,ORD-2024-04158,Central,Michigan,Consumer,Standard Class,Binders
2024-11-09,1214.97,-3.64,7,0.3,CUST-0219,ORD-2024-04158,Central,Michigan,Consumer,Standard Class,Tables
2024-11-10,401.91,58.03,3,0.0,CUST-0189,ORD-2024-01373,East,Pennsylvania,Consumer,First Class,Storage
2024-11-10,187.11,32.71,2,0.0,CUST-0189,ORD-2024-01373,East,Pennsylvania,Consumer,First Class,Accessories
2024-11-10,141.04,31.95,3,0.2,CUST-0248,ORD-2024-01525,West,California,Corporate,Standard Class,Paper
2024-11-10,1336.34,301.8,6,0.0,CUST-0168,ORD-2024-02609,Central,Ohio,Consumer,Standard Class,Appliances
2024-11-10,5210.63,430.4,6,0.3,CUST-0168,ORD-2024-02609,Central,Ohio,Consumer,Standard Class,Phones
2024-11-11,2869.86,324.48,4,0.0,CUST-0446,ORD-2024-00043,East,Pennsylvania,Consumer,First Class,Tables
2024-11-11,792.24,98.1,8,0.15,CUST-0446,ORD-2024-00043,East,Pennsylvania,Consumer,First Class,Accessories
2024-11-11,278.22,18.71,2,0.2,CUST-0226,ORD-2024-04711,West,Oregon,Home Office,Second Class,Storage
2024-11-11,168.5,37.99,7,0.05,CUST-0226,ORD-2024-04711,West,Oregon,Home Office,Second Class,Binders
2024-11-12,129.56,34.23,3,0.0,CUST-0232,ORD-2024-00176,Central,Illinois,Consumer,Standard Class,Binders
2024-11-12,2526.53,337.06,3,0.1,CUST-0232,ORD-2024-00176,Central,Illinois,Consumer,Standard Class,Phones
2024-11-12,769.08,55.9,7,0.1,CUST-0232,ORD-2024-00176,Central,Illinois,Consumer,Standard Class,Tables
2024-11-12,1911.85,248.99,3,0.0,CUST-0100,ORD-2024-02139,Central,Ohio,Consumer,Second Class,Bookcases
2024-11-12,594.5,61.68,2,0.1,CUST-0100,ORD-2024-02139,Central,Ohio,Consumer,Second Class,Bookcases
2024-11-12,915.16,108.83,7,0.0,CUST-0240,ORD-2024-03963,West,California,Consumer,Standard Class,Storage
2024-11-12,550.55,46.85,2,0.05,CUST-0240,ORD-2024-03963,West,California,Consumer,Standard Class,Furnishings
2024-11-12,1044.48,115.49,3,0.1,CUST-0240,ORD-2024-03963,West,California,Consumer,Standard Class,Chairs
2024-11-12,910.41,15.7,8,0.2,CUST-0240,ORD-2024-03963,West,California,Consumer,Standard Class,Storage
2024-11-12,174.52,44.71,5,0.05,CUST-0399,ORD-2024-04050,East,New York,Home Office,Standard Class,Paper
2024-11-12,853.65,45.94,6,0.2,CUST-0399,ORD-2024-04050,East,New York,Home Office,Standard Class,Storage
2024-11-12,5011.97,965.39,5,0.0,CUST-0399,ORD-2024-04050,East,New York,Home Office,Standard Class,Phones
2024-11-12,997.5,140.02,2,0.1,CUST-0419,ORD-2024-04975,South,Florida,Consumer,First Class,Chairs
2024-11-12,941.24,125.38,5,0.1,CUST-0419,ORD-2024-04975,South,Florida,Consumer,First Class,Chairs
2024-11-13,1117.87,116.8,6,0.05,CUST-0332,ORD-2024-00292,Central,Ohio,Consumer,First Class,Bookcases
2024-11-13,2081.74,319.07,7,0.15,CUST-0012,ORD-2024-00620,West,Oregon,Consumer,Standard Class,Appliances
2024-11-13,1345.35,116.97,1,0.1,CUST-0012,ORD-2024-00620,West,Oregon,Consumer,Standard Class,Phones
2024-11-13,222.34,28.06,8,0.15,CUST-0302,ORD-2024-00761,West,California,Consumer,Standard Class,Accessories
2024-11-13,76.4,12.24,6,0.05,CUST-0090,ORD-2024-04507,Central,Illinois,Consumer,Standard Class,Binders
2024-11-13,811.04,58.32,3,0.0,CUST-0090,ORD-2024-04507,Central,Illinois,Consumer,Standard Class,Tables
2024-11-13,828.36,82.46,1,0.1,CUST-0090,ORD-2024-04507,Central,Illinois,Consumer,Standard Class,Phones
2024-11-13,1961.7,76.81,4,0.05,CUST-0328,ORD-2024-04527,Central,Ohio,Home Office,Second Class,Bookcases
2024-11-14,29.42,7.18,5,0.05,CUST-0213,ORD-2024-00359,West,Oregon,Home Office,Standard Class,Paper
2024-11-14,131.29,26.56,8,0.0,CUST-0213,ORD-2024-00359,West,Oregon,Home Office,Standard Class,Paper
2024-11-14,208.18,33.66,2,0.1,CUST-0213,ORD-2024-00359,West,Oregon,Home Office,Standard Class,Furnishings
2024-11-14,2167.27,242.43,6,0.05,CUST-0213,ORD-2024-00359,West,Oregon,Home Office,Standard Class,Appliances
2024-11-14,11160.66,1383.51,8,0.05,CUST-0390,ORD-2024-04421,East,Pennsylvania,Home Office,Second Class,Phones
2024-11-14,308.81,54.1,5,0.05,CUST-0390,ORD-2024-04421,East,Pennsylvania,Home Office,Second Class,Accessories
2024-11-14,470.24,54.81,4,0.05,CUST-0390,ORD-2024-04421,East,Pennsylvania,Home Office,Second Class,Accessories
2024-11-14,117.65,10.87,5,0.3,CUST-0390,ORD-2024-04421,East,Pennsylvania,Home Office,Second Class,Storage
2024-11-15,2155.94,257.65,2,0.15,CUST-0189,ORD-2024-00734,Central,Ohio,Consumer,Standard Class,Phones
2024-11-15,37.5,8.13,3,0.1,CUST-0136,ORD-2024-00902,East,New York,Consumer,Second Class,Binders
2024-11-15,333.67,-2.45,1,0.15,CUST-0136,ORD-2024-00902,East,New York,Consumer,Second Class,Bookcases
2024-11-15,873.07,95.72,3,0.2,CUST-0136,ORD-2024-00902,East,New York,Consumer,Second Class,Phones
2024-11-15,2126.64,191.71,6,0.05,CUST-0202,ORD-2024-00911,West,Washington,Home Office,Second Class,Chairs
2024-11-15,1642.17,187.34,3,0.0,CUST-0202,ORD-2024-00911,West,Washington,Home Office,Second Class,Appliances
2024-11-15,300.01,43.95,6,0.05,CUST-0202,ORD-2024-00911,West,Washington,Home Office,Second Class,Storage
2024-11-15,1268.16,129.0,7,0.05,CUST-0355,ORD-2024-02435,Central,Michigan,Home Office,Standard Class,Appliances
2024-11-15,4670.4,917.41,7,0.0,CUST-0355,ORD-2024-02435,Central,Michigan,Home Office,Standard Class,Phones
2024-11-15,4478.12,368.64,6,0.0,CUST-0355,ORD-2024-02435,Central,Michigan,Home Office,Standard Class,Machines
2024-11-15,407.94,28.08,1,0.1,CUST-0355,ORD-2024-02435,Central,Michigan,Home Office,Standard Class,Bookcases
2024-11-15,416.7,61.55,5,0.05,CUST-0250,ORD-2024-04306,Central,Illinois,Consumer,Second Class,Accessories
2024-11-16,390.86,88.51,8,0.0,CUST-0036,ORD-2024-01949,East,Massachusetts,Consumer,Standard Class,Binders
2024-11-17,290.15,38.75,6,0.1,CUST-0225,ORD-2024-01815,Central,Ohio,Corporate,Standard Class,Storage
2024-11-17,86.25,11.34,1,0.15,CUST-0225,ORD-2024-01815,Central,Ohio,Corporate,Standard Class,Accessories
2024-11-17,141.19,37.59,2,0.05,CUST-0225,ORD-2024-01815,Central,Ohio,Corporate,Standard Class,Binders
2024-11-17,376.94,54.53,1,0.0,CUST-0225,ORD-2024-01815,Central,Ohio,Corporate,Standard Class,Phones
2024-11-17,364.25,84.77,8,0.15,CUST-0029,ORD-2024-02646,Central,Illinois,Consumer,Standard Class,Binders
2024-11-17,23.09,5.21,2,0.0,CUST-0029,ORD-2024-02646,Central,Illinois,Consumer,Standard Class,Paper
2024-11-17,2158.41,409.49,7,0.1,CUST-0148,ORD-2024-03401,West,Washington,Consumer,Standard Class,Appliances
2024-11-17,77.69,16.02,2,0.0,CUST-0354,ORD-2024-03404,East,Massachusetts,Corporate,Standard Class,Paper
2024-11-17,623.05,58.41,3,0.1,CUST-0354,ORD-2024-03404,East,Massachusetts,Corporate,Standard Class,Storage
2024-11-17,37.94,5.05,1,0.2,CUST-0354,ORD-2024-03404,East,Massachusetts,Corporate,Standard Class,Paper
2024-11-17,76.11,21.65,6,0.0,CUST-0354,ORD-2024-03404,East,Massachusetts,Corporate,Standard Class,Paper
2024-11-17,257.18,22.73,2,0.1,CUST-0403,ORD-2024-04025,West,Washington,Home Office,Standard Class,Appliances
2024-11-17,33.77,7.84,8,0.1,CUST-0403,ORD-2024-04025,West,Washington,Home Office,Standard Class,Paper
2024-11-17,193.19,18.81,1,0.1,CUST-0131,ORD-2024-04237,East,New York,Consumer,Standard Class,Chairs
2024-11-17,141.52,32.29,3,0.05,CUST-0131,ORD-2024-04237,East,New York,Consumer,Standard Class,Paper
2024-11-17,1424.33,159.34,3,0.0,CUST-0131,ORD-2024-04237,East,New York,Consumer,Standard Class,Appliances
2024-11-17,1501.99,170.51,7,0.2,CUST-0146,ORD-2024-04620,East,Pennsylvania,Consumer,Standard Class,Furnishings
2024-11-17,769.86,185.23,7,0.0,CUST-0146,ORD-2024-04620,East,Pennsylvania,Consumer,Standard Class,Accessories
2024-11-18,5056.27,837.83,5,0.0,CUST-0432,ORD-2024-00663,Central,Ohio,Consumer,Standard Class,Machines
2024-11-18,129.19,21.86,2,0.1,CUST-0432,ORD-2024-00663,Central,Ohio,Consumer,Standard Class,Accessories
2024-11-18,10.5,3.1,1,0.05,CUST-0201,ORD-2024-01702,West,California,Consumer,Standard Class,Paper
2024-11-18,1268.6,245.58,2,0.05,CUST-0201,ORD-2024-01702,West,California,Consumer,Standard Class,Phones
2024-11-18,70.77,15.22,2,0.1,CUST-0201,ORD-2024-01702,West,California,Consumer,Standard Class,Binders
2024-11-18,138.18,27.19,3,0.1,CUST-0433,ORD-2024-02778,Central,Ohio,Home Office,Second Class,Accessories
2024-11-18,131.06,24.31,5,0.2,CUST-0419,ORD-2024-02890,West,Oregon,Consumer,Second Class,Binders
2024-11-18,1144.05,122.7,7,0.0,CUST-0419,ORD-2024-02890,West,Oregon,Consumer,Second Class,Furnishings
2024-11-18,32.54,3.84,1,0.3,CUST-0419,ORD-2024-02890,West,Oregon,Consumer,Second Class,Paper
2024-11-19,3018.88,382.13,7,0.05,CUST-0013,ORD-2024-01754,West,Oregon,Consumer,First Class,Chairs
2024-11-19,448.07,83.82,4,0.1,CUST-0219,ORD-2024-03119,South,Florida,Consumer,Standard Class,Accessories
2024-11-19,2138.61,529.18,1,0.0,CUST-0219,ORD-2024-03119,South,Florida,Consumer,Standard Class,Copiers
2024-11-19,77.66,12.43,1,0.0,CUST-0219,ORD-2024-03119,South,Florida,Consumer,Standard Class,Accessories
2024-11-19,100.58,19.5,6,0.15,CUST-0219,ORD-2024-03119,South,Florida,Consumer,Standard Class,Paper
2024-11-19,1585.54,194.44,5,0.0,CUST-0085,ORD-2024-03216,Central,Michigan,Corporate,Standard Class,Appliances
2024-11-19,1910.56,145.58,5,0.0,CUST-0177,ORD-2024-03756,West,Oregon,Consumer,Standard Class,Machines
2024-11-19,3741.23,337.4,7,0.1,CUST-0177,ORD-2024-03756,West,Oregon,Consumer,Standard Class,Chairs
2024-11-19,1071.79,212.78,8,0.0,CUST-0006,ORD-2024-04051,Central,Illinois,Corporate,Standard Class,Accessories
2024-11-19,1329.35,210.38,7,0.0,CUST-0230,ORD-2024-04816,East,Massachusetts,Consumer,Standard Class,Appliances
2024-11-19,486.72,131.09,8,0.0,CUST-0230,ORD-2024-04816,East,Massachusetts,Consumer,Standard Class,Binders
2024-11-20,37.38,8.65,1,0.05,CUST-0079,ORD-2024-00971,Central,Illinois,Consumer,Standard Class,Accessories
2024-11-20,20.75,4.16,1,0.0,CUST-0079,ORD-2024-00971,Central,Illinois,Consumer,Standard Class,Binders
2024-11-20,7413.03,1170.33,8,0.0,CUST-0444,ORD-2024-01019,East,New York,Corporate,Standard Class,Phones
2024-11-20,2117.54,172.62,7,0.1,CUST-0444,ORD-2024-01019,East,New York,Corporate,Standard Class,Furnishings
2024-11-21,1697.34,307.33,1,0.1,CUST-0303,ORD-2024-01448,East,Pennsylvania,Consumer,Standard Class,Copiers
2024-11-22,364.73,45.05,1,0.1,CUST-0338,ORD-2024-00547,East,New York,Corporate,Standard Class,Phones
2024-11-22,127.46,21.8,3,0.0,CUST-0338,ORD-2024-00547,East,New York,Corporate,Standard Class,Binders
2024-11-22,471.68,40.63,6,0.2,CUST-0338,ORD-2024-00547,East,New York,Corporate,Standard Class,Accessories
2024-11-22,50.52,8.54,1,0.0,CUST-0354,ORD-2024-00784,West,California,Corporate,Second Class,Storage
2024-11-22,4687.21,246.19,7,0.05,CUST-0006,ORD-2024-01413,West,Oregon,Consumer,Standard Class,Tables
2024-11-22,7298.62,652.06,7,0.15,CUST-0006,ORD-2024-01413,West,Oregon,Consumer,Standard Class,Phones
2024-11-22,261.89,41.06,7,0.1,CUST-0006,ORD-2024-01413,West,Oregon,Consumer,Standard Class,Storage
2024-11-22,52.13,14.32,1,0.0,CUST-0386,ORD-2024-02134,West,Oregon,Consumer,Standard Class,Binders
2024-11-22,939.14,135.12,3,0.15,CUST-0386,ORD-2024-02134,West,Oregon,Consumer,Standard Class,Phones
2024-11-22,2173.72,176.01,3,0.0,CUST-0207,ORD-2024-03336,Central,Ohio,Consumer,Second Class,Machines
2024-11-22,2639.48,285.57,5,0.1,CUST-0123,ORD-2024-03746,South,Texas,Home Office,Standard Class,Bookcases
2024-11-22,243.81,55.27,4,0.15,CUST-0123,ORD-2024-03746,South,Texas,Home Office,Standard Class,Binders
2024-11-22,549.87,60.94,3,0.2,CUST-0396,ORD-2024-05130,South,Texas,Consumer,Standard Class,Appliances
2024-11-22,103.78,25.26,7,0.15,CUST-0396,ORD-2024-05130,South,Texas,Consumer,Standard Class,Paper
2024-11-22,5606.84,303.7,6,0.3,CUST-0396,ORD-2024-05130,South,Texas,Consumer,Standard Class,Phones
2024-11-22,440.73,73.25,3,0.0,CUST-0396,ORD-2024-05130,South,Texas,Consumer,Standard Class,Storage
2024-11-23,6118.7,890.29,8,0.1,CUST-0345,ORD-2024-00191,West,Washington,Consumer,Second Class,Phones
2024-11-23,6016.6,311.23,7,0.15,CUST-0208,ORD-2024-01597,West,California,Corporate,Second Class,Tables
2024-11-23,5.53,0.8,1,0.2,CUST-0208,ORD-2024-01597,West,California,Corporate,Second Class,Paper
2024-11-23,399.25,69.43,4,0.05,CUST-0208,ORD-2024-01597,West,California,Corporate,Second Class,Furnishings
2024-11-23,1032.76,82.62,3,0.3,CUST-0399,ORD-2024-03076,East,New York,Consumer,Standard Class,Appliances
2024-11-23,790.72,90.67,6,0.1,CUST-0399,ORD-2024-03076,East,New York,Consumer,Standard Class,Accessories
2024-11-23,2268.69,207.17,7,0.1,CUST-0399,ORD-2024-03076,East,New York,Consumer,Standard Class,Chairs
2024-11-23,1212.77,122.95,5,0.2,CUST-0321,ORD-2024-03561,West,Washington,Consumer,Second Class,Appliances
2024-11-23,146.87,-1.05,3,0.3,CUST-0321,ORD-2024-03561,West,Washington,Consumer,Second Class,Furnishings
2024-11-23,601.21,80.1,2,0.05,CUST-0052,ORD-2024-05163,East,Pennsylvania,Corporate,Standard Class,Appliances
2024-11-23,48.18,14.56,1,0.0,CUST-0052,ORD-2024-05163,East,Pennsylvania,Corporate,Standard Class,Paper
2024-11-24,433.0,12.16,1,0.2,CUST-0416,ORD-2024-02302,South,Texas,Corporate,Standard Class,Bookcases
2024-11-24,1051.01,101.75,4,0.1,CUST-0416,ORD-2024-02302,South,Texas,Corporate,Standard Class,Furnishings
2024-11-24,149.18,23.53,3,0.1,CUST-0416,ORD-2024-02302,South,Texas,Corporate,Standard Class,Binders
2024-11-24,129.04,14.74,4,0.1,CUST-0171,ORD-2024-03959,Central,Michigan,Consumer,Standard Class,Accessories
2024-11-24,1342.2,267.12,6,0.0,CUST-0171,ORD-2024-03959,Central,Michigan,Consumer,Standard Class,Phones
2024-11-24,153.92,25.94,3,0.0,CUST-0171,ORD-2024-03959,Central,Michigan,Consumer,Standard Class,Furnishings
2024-11-25,567.64,110.11,1,0.15,CUST-0261,ORD-2024-00095,East,Massachusetts,Corporate,Standard Class,Copiers
2024-11-25,621.91,58.68,3,0.1,CUST-0261,ORD-2024-00095,East,Massachusetts,Corporate,Standard Class,Furnishings
2024-11-25,2572.07,298.65,3,0.1,CUST-0261,ORD-2024-00095,East,Massachusetts,Corporate,Standard Class,Machines
2024-11-25,12073.55,1785.56,8,0.0,CUST-0261,ORD-2024-00095,East,Massachusetts,Corporate,Standard Class,Machines
2024-11-25,71.75,7.78,1,0.1,CUST-0142,ORD-2024-01118,South,Texas,Corporate,Standard Class,Accessories
2024-11-25,82.68,13.14,2,0.3,CUST-0432,ORD-2024-03188,South,Georgia,Home Office,Standard Class,Binders
2024-11-25,1047.01,24.81,3,0.2,CUST-0449,ORD-2024-03283,South,Texas,Corporate,Standard Class,Tables
2024-11-25,665.45,52.86,1,0.15,CUST-0449,ORD-2024-03283,South,Texas,Corporate,Standard Class,Machines
2024-11-26,144.32,17.34,1,0.1,CUST-0206,ORD-2024-00063,East,New York,Home Office,Standard Class,Appliances
2024-11-26,2436.33,583.62,4,0.0,CUST-0255,ORD-2024-00332,West,Washington,Consumer,Standard Class,Phones
2024-11-26,105.03,23.6,1,0.0,CUST-0169,ORD-2024-00392,Central,Michigan,Corporate,Standard Class,Accessories
2024-11-26,1377.73,221.15,3,0.0,CUST-0169,ORD-2024-00392,Central,Michigan,Corporate,Standard Class,Appliances
2024-11-26,344.62,75.32,7,0.0,CUST-0386,ORD-2024-04737,West,Washington,Home Office,Second Class,Binders
2024-11-26,179.02,35.91,2,0.05,CUST-0017,ORD-2024-04966,South,Georgia,Consumer,Standard Class,Accessories
2024-11-26,1308.7,147.1,4,0.0,CUST-0017,ORD-2024-04966,South,Georgia,Consumer,Standard Class,Appliances
2024-11-27,427.37,68.46,4,0.05,CUST-0021,ORD-2024-03226,West,California,Corporate,Second Class,Accessories
2024-11-27,980.48,136.31,3,0.1,CUST-0021,ORD-2024-03226,West,California,Corporate,Second Class,Chairs
2024-11-27,379.8,-14.58,2,0.2,CUST-0021,ORD-2024-03226,West,California,Corporate,Second Class,Bookcases
2024-11-27,20.03,5.41,1,0.0,CUST-0138,ORD-2024-04278,East,Pennsylvania,Home Office,Standard Class,Binders
2024-11-27,1098.43,175.51,8,0.0,CUST-0288,ORD-2024-05184,West,Oregon,Consumer,Standard Class,Accessories
2024-11-28,156.05,33.65,3,0.0,CUST-0161,ORD-2024-00512,West,Oregon,Corporate,Standard Class,Paper
2024-11-28,1491.76,106.83,7,0.2,CUST-0161,ORD-2024-00512,West,Oregon,Corporate,Standard Class,Storage
2024-11-28,1277.16,236.09,4,0.05,CUST-0161,ORD-2024-00512,West,Oregon,Corporate,Standard Class,Phones
2024-11-28,292.79,65.34,2,0.0,CUST-0013,ORD-2024-03096,South,Georgia,Corporate,Standard Class,Accessories
2024-11-28,1015.06,135.91,8,0.2,CUST-0013,ORD-2024-03096,South,Georgia,Corporate,Standard Class,Appliances
2024-11-28,480.65,52.75,3,0.2,CUST-0185,ORD-2024-04410,West,California,Home Office,Standard Class,Furnishings
2024-11-28,131.72,22.64,2,0.2,CUST-0185,ORD-2024-04410,West,California,Home Office,Standard Class,Binders
2024-11-28,3431.64,436.27,3,0.1,CUST-0185,ORD-2024-04410,West,California,Home Office,Standard Class,Machines
2024-11-29,7578.95,640.35,7,0.2,CUST-0374,ORD-2024-00545,Central,Michigan,Consumer,Standard Class,Phones
2024-11-29,531.94,17.06,1,0.3,CUST-0195,ORD-2024-04177,West,California,Consumer,Standard Class,Bookcases
2024-11-29,340.91,79.75,7,0.05,CUST-0195,ORD-2024-04177,West,California,Consumer,Standard Class,Paper
2024-11-29,2216.43,307.93,2,0.1,CUST-0195,ORD-2024-04177,West,California,Consumer,Standard Class,Copiers
2024-11-30,980.4,112.89,3,0.05,CUST-0267,ORD-2024-00254,South,Georgia,Consumer,Second Class,Chairs
2024-11-30,641.27,80.13,3,0.0,CUST-0267,ORD-2024-00254,South,Georgia,Consumer,Second Class,Chairs
2024-11-30,854.68,117.32,2,0.15,CUST-0274,ORD-2024-01996,West,California,Home Office,Standard Class,Appliances
2024-11-30,288.9,37.08,2,0.0,CUST-0274,ORD-2024-01996,West,California,Home Office,Standard Class,Storage
2024-11-30,493.25,115.08,8,0.0,CUST-0034,ORD-2024-02354,South,Texas,Home Office,Standard Class,Binders
2024-11-30,1869.43,435.13,2,0.1,CUST-0034,ORD-2024-02354,South,Texas,Home Office,Standard Class,Copiers
2024-11-30,190.43,29.61,2,0.05,CUST-0034,ORD-2024-02354,South,Texas,Home Office,Standard Class,Storage
2024-11-30,680.96,83.52,3,0.1,CUST-0034,ORD-2024-02354,South,Texas,Home Office,Standard Class,Appliances
2024-11-30,13218.37,1398.45,6,0.15,CUST-0006,ORD-2024-03982,East,New York,Home Office,First Class,Copiers
2024-11-30,203.05,27.91,8,0.2,CUST-0447,ORD-2024-04852,East,Massachusetts,Consumer,Standard Class,Paper
2024-11-30,8442.33,973.8,5,0.05,CUST-0447,ORD-2024-04852,East,Massachusetts,Consumer,Standard Class,Machines
2024-11-30,25.13,7.02,1,0.05,CUST-0447,ORD-2024-04852,East,Massachusetts,Consumer,Standard Class,Paper
2024-11-30,216.88,32.96,3,0.1,CUST-0447,ORD-2024-04852,East,Massachusetts,Consumer,Standard Class,Accessories
2024-11-30,316.26,66.37,5,0.05,CUST-0256,ORD-2024-05087,Central,Michigan,Consumer,Second Class,Binders
2024-11-30,2528.18,336.44,7,0.2,CUST-0256,ORD-2024-05087,Central,Michigan,Consumer,Second Class,Appliances
2024-11-30,666.84,62.71,4,0.15,CUST-0256,ORD-2024-05087,Central,Michigan,Consumer,Second Class,Storage
2024-12-01,89.8,18.71,2,0.2,CUST-0379,ORD-2024-01326,West,Washington,Consumer,Standard Class,Binders
2024-12-01,9621.75,1525.55,8,0.2,CUST-0379,ORD-2024-01326,West,Washington,Consumer,Standard Class,Phones
2024-12-01,5607.07,93.0,4,0.15,CUST-0389,ORD-2024-02230,Central,Michigan,Consumer,Standard Class,Machines
2024-12-01,710.37,62.0,1,0.1,CUST-0389,ORD-2024-02230,Central,Michigan,Consumer,Standard Class,Bookcases
2024-12-01,4192.75,98.15,6,0.15,CUST-0389,ORD-2024-02230,Central,Michigan,Consumer,Standard Class,Bookcases
2024-12-01,1738.42,187.25,2,0.0,CUST-0222,ORD-2024-04020,East,New York,Consumer,Second Class,Bookcases
2024-12-01,125.51,38.84,8,0.0,CUST-0222,ORD-2024-04020,East,New York,Consumer,Second Class,Paper
2024-12-02,21.02,5.39,2,0.1,CUST-0242,ORD-2024-01394,West,Oregon,Consumer,First Class,Paper
2024-12-02,485.47,22.05,2,0.0,CUST-0242,ORD-2024-01394,West,Oregon,Consumer,First Class,Bookcases
2024-12-02,427.44,40.59,3,0.1,CUST-0242,ORD-2024-01394,West,Oregon,Consumer,First Class,Appliances
2024-12-02,37.5,1.01,1,0.3,CUST-0323,ORD-2024-01979,East,Massachusetts,Corporate,Second Class,Accessories
2024-12-02,71.48,19.05,6,0.05,CUST-0323,ORD-2024-01979,East,Massachusetts,Corporate,Second Class,Binders
2024-12-02,1453.34,-13.0,7,0.1,CUST-0276,ORD-2024-02712,West,Washington,Consumer,Standard Class,Tables
2024-12-02,543.08,40.57,6,0.2,CUST-0276,ORD-2024-02712,West,Washington,Consumer,Standard Class,Accessories
2024-12-02,523.1,80.04,3,0.0,CUST-0276,ORD-2024-02712,West,Washington,Consumer,Standard Class,Storage
2024-12-02,223.31,46.04,4,0.0,CUST-0276,ORD-2024-02712,West,Washington,Consumer,Standard Class,Binders
2024-12-02,4896.5,388.03,5,0.1,CUST-0348,ORD-2024-04484,Central,Ohio,Consumer,Standard Class,Tables
2024-12-02,73.83,6.4,1,0.1,CUST-0348,ORD-2024-04484,Central,Ohio,Consumer,Standard Class,Storage
2024-12-03,296.49,74.96,7,0.0,CUST-0429,ORD-2024-00285,South,Texas,Corporate,Second Class,Paper
2024-12-03,104.9,14.32,4,0.2,CUST-0429,ORD-2024-00285,South,Texas,Corporate,Second Class,Paper
2024-12-03,20.16,4.23,2,0.05,CUST-0429,ORD-2024-00285,South,Texas,Corporate,Second Class,Binders
2024-12-03,1268.66,81.77,4,0.15,CUST-0429,ORD-2024-00285,South,Texas,Corporate,Second Class,Chairs
2024-12-03,124.57,18.56,2,0.05,CUST-0206,ORD-2024-01024,South,Georgia,Consumer,Standard Class,Storage
2024-12-03,904.06,121.36,4,0.0,CUST-0206,ORD-2024-01024,South,Georgia,Consumer,Standard Class,Chairs
2024-12-03,581.11,14.62,1,0.3,CUST-0343,ORD-2024-02227,Central,Ohio,Consumer,First Class,Phones
